Player Name,Player ID,Date,Team,OPP,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,IBB,SO,NP-S,AVG,WHIP,GO/AO
gregory soto,642397,Jul 21,PHI,@ CLE,0,0,4.66,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,9-7,.213,1.23,1.03
gregory soto,642397,Jul 23,PHI,@ CLE,0,0,4.54,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,15-7,.209,1.22,1.06
gregory soto,642397,Jul 26,PHI,vs BAL,0,0,4.42,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,9-6,.204,1.19,1.05
gregory soto,642397,Jul 28,PHI,@ PIT,0,0,4.35,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,12-8,.208,1.19,1.08
gregory soto,642397,Jul 30,PHI,@ PIT,0,0,4.24,1,0,0,0,0,0,1.0,1,1,0,0,0,0,0,2,11-9,.208,1.19,1.03
gregory soto,642397,Aug 1,PHI,@ MIA,1,0,4.14,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,13-9,.209,1.19,1.08
gregory soto,642397,Aug 2,PHI,@ MIA,0,0,4.25,1,0,0,0,0,1,1.0,2,1,1,1,0,0,0,0,11-9,.217,1.20,1.08
gregory soto,642397,Aug 6,PHI,vs KC,0,0,4.15,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,11-8,.211,1.18,1.10
gregory soto,642397,Aug 8,PHI,vs WSH,0,0,4.06,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-7,.207,1.15,1.10
gregory soto,642397,Aug 12,PHI,vs MIN,0,0,4.84,1,0,0,0,0,0,0.1,3,4,4,1,0,1,0,1,23-13,.220,1.23,1.10
gregory soto,642397,Aug 16,PHI,@ TOR,0,0,4.73,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,11-7,.216,1.20,1.09
gregory soto,642397,Aug 18,PHI,@ WSH,0,0,4.82,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,16-11,.222,1.22,1.07
gregory soto,642397,Aug 22,PHI,vs SF,0,0,4.72,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,22-15,.222,1.22,1.09
gregory soto,642397,Aug 26,PHI,vs STL,0,0,4.62,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,8-6,.219,1.19,1.11
gregory soto,642397,Aug 28,PHI,vs LAA,0,0,4.53,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-7,.215,1.17,1.15
gregory soto,642397,Aug 30,PHI,vs LAA,0,0,4.86,1,0,0,0,0,0,0.1,0,2,2,0,0,2,0,1,15-7,.214,1.20,1.15
gregory soto,642397,Sep 1,PHI,@ MIL,0,0,4.76,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,15-10,.211,1.18,1.13
gregory soto,642397,Sep 4,PHI,@ SD,0,0,5.05,1,0,0,0,0,0,0.2,2,2,2,0,0,1,0,0,18-12,.218,1.22,1.08
gregory soto,642397,Sep 8,PHI,vs MIA,0,0,4.96,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,13-11,.214,1.20,1.12
gregory soto,642397,Sep 9,PHI,vs MIA,0,0,4.86,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,13-10,.211,1.17,1.16
gregory soto,642397,Sep 11,PHI,vs ATL,0,0,4.94,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,1,19-13,.212,1.17,1.20
gregory soto,642397,Sep 16,PHI,@ STL,0,0,4.91,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3-2,.211,1.16,1.22
gregory soto,642397,Sep 18,PHI,@ ATL,0,0,4.82,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,12-9,.208,1.14,1.24
gregory soto,642397,Sep 20,PHI,@ ATL,0,0,4.76,1,0,0,0,0,1,0.2,1,0,0,0,0,0,0,1,7-5,.210,1.15,1.27
gregory soto,642397,Sep 22,PHI,vs NYM,0,0,4.87,1,0,0,0,0,0,0.2,2,1,1,1,0,0,0,1,13-12,.215,1.17,1.29
gregory soto,642397,Sep 23,PHI,vs NYM,0,0,4.78,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,18-9,.216,1.18,1.26
gregory soto,642397,Sep 27,PHI,vs PIT,0,0,4.70,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,3,14-11,.213,1.16,1.26
chris paddack,663978,Sep 24,MIN,vs LAA,0,0,-.--,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0-0,.000,-,-.--
chris paddack,663978,Sep 26,MIN,vs OAK,0,0,13.50,1,0,0,0,0,0,2.0,4,3,3,1,0,1,0,4,40-27,.400,2.50,0.00
bowden francis,670102,Jun 10,TOR,vs MIN,0,0,3.38,1,0,0,0,0,0,2.2,2,1,1,1,0,0,0,3,33-24,.200,0.75,1.50
bowden francis,670102,Jun 13,TOR,@ BAL,0,0,5.79,1,0,0,0,0,0,2.0,4,2,2,1,0,0,0,2,42-26,.300,1.29,0.50
bowden francis,670102,Jun 17,TOR,@ TEX,0,0,3.68,1,0,0,0,0,0,2.2,1,0,0,0,0,3,0,2,56-35,.241,1.36,0.50
bowden francis,670102,Jun 25,TOR,vs OAK,0,0,3.24,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,17-11,.219,1.32,0.42
bowden francis,670102,Jun 28,TOR,vs SF,1,0,2.92,1,0,0,0,0,0,4.0,4,1,1,1,0,0,0,2,47-32,.234,1.22,0.63
bowden francis,670102,Jul 7,TOR,@ DET,0,0,2.63,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,2,16-11,.216,1.10,0.56
bowden francis,670102,Jul 31,TOR,vs BAL,0,0,2.30,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,2,24-17,.207,1.02,0.78
bowden francis,670102,Aug 3,TOR,vs BAL,0,0,2.12,1,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0,13-8,.210,1.00,0.71
bowden francis,670102,Aug 6,TOR,@ BOS,0,0,2.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,14-9,.212,1.00,0.73
bowden francis,670102,Aug 10,TOR,@ CLE,0,0,1.89,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,7-5,.203,0.95,0.71
bowden francis,670102,Aug 11,TOR,vs CHC,0,0,1.59,1,0,0,0,0,0,3.2,0,0,0,0,0,1,0,3,46-30,.177,0.84,0.78
bowden francis,670102,Aug 16,TOR,vs PHI,0,0,1.90,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,13-10,.181,0.85,0.76
bowden francis,670102,Aug 20,TOR,@ CIN,0,0,2.03,1,0,0,0,1,1,3.0,2,1,1,1,0,0,0,4,47-34,.181,0.83,0.75
bowden francis,670102,Aug 23,TOR,@ BAL,0,0,2.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3-3,.179,0.81,0.73
bowden francis,670102,Aug 25,TOR,vs CLE,0,0,1.93,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3,14-9,.173,0.79,0.73
bowden francis,670102,Aug 29,TOR,vs WSH,0,0,1.74,1,0,0,0,0,0,3.0,2,0,0,0,0,0,0,4,49-38,.174,0.77,0.63
bowden francis,670102,Sep 5,TOR,@ OAK,0,0,1.69,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3,14-10,.170,0.75,0.63
bowden francis,670102,Sep 11,TOR,vs TEX,0,0,1.57,1,0,0,0,0,0,2.1,0,0,0,0,0,2,0,1,34-18,.160,0.76,0.62
bowden francis,670102,Sep 13,TOR,vs TEX,0,0,1.78,1,0,0,0,0,0,1.0,3,1,1,0,0,0,0,1,27-17,.177,0.82,0.60
spencer strider,675911,Apr 1,ATL,@ WSH,1,0,0.00,1,1,0,0,0,0,6.0,3,0,0,0,0,3,0,9,96-68,.150,1.00,0.33
spencer strider,675911,Apr 6,ATL,vs SD,0,0,2.45,1,1,0,0,0,0,5.0,4,3,3,1,0,3,0,9,101-63,.179,1.18,0.75
spencer strider,675911,Apr 12,ATL,vs CIN,0,0,3.38,1,1,0,0,0,0,5.0,4,3,3,0,0,2,0,9,98-73,.190,1.19,0.54
spencer strider,675911,Apr 18,ATL,@ SD,1,0,2.45,1,1,0,0,0,0,6.0,1,0,0,0,1,3,0,9,98-63,.158,1.05,0.65
spencer strider,675911,Apr 24,ATL,vs MIA,1,0,1.80,1,1,0,0,0,0,8.0,2,0,0,0,0,0,0,13,101-81,.136,0.83,0.67
spencer strider,675911,May 1,ATL,@ NYM,1,0,2.57,1,1,0,0,0,0,5.0,5,4,4,1,1,3,0,8,107-74,.154,0.94,0.62
spencer strider,675911,May 6,ATL,vs BAL,0,0,2.70,1,1,0,0,0,0,5.0,4,2,2,0,0,0,0,10,95-64,.162,0.93,0.63
spencer strider,675911,May 12,ATL,@ TOR,0,1,2.51,1,1,0,0,0,0,6.2,5,2,1,0,1,1,0,12,110-80,.169,0.92,0.59
spencer strider,675911,May 17,ATL,@ TEX,0,0,2.96,1,1,0,0,0,0,5.0,6,4,4,2,0,3,0,7,88-59,.183,1.01,0.57
spencer strider,675911,May 23,ATL,vs LAD,0,1,2.97,1,1,0,0,0,0,6.0,5,4,2,1,0,3,1,11,104-70,.186,1.04,0.57
spencer strider,675911,May 28,ATL,vs PHI,1,0,2.97,1,1,0,0,0,0,6.0,2,2,2,1,0,1,0,9,102-67,.178,0.99,0.51
spencer strider,675911,Jun 3,ATL,@ AZ,1,0,2.97,1,1,0,0,0,0,6.0,3,2,2,1,0,4,0,7,99-63,.177,1.00,0.56
spencer strider,675911,Jun 8,ATL,vs NYM,0,0,3.79,1,1,0,0,0,0,4.0,8,8,8,2,0,2,0,8,87-63,.193,1.09,0.57
spencer strider,675911,Jun 14,ATL,@ DET,1,0,4.12,1,1,0,0,0,0,5.0,7,5,5,3,1,2,0,6,94-59,.203,1.13,0.53
spencer strider,675911,Jun 20,ATL,@ PHI,1,0,3.93,1,1,0,0,0,0,6.0,8,1,1,0,0,0,0,9,103-72,.213,1.15,0.58
spencer strider,675911,Jun 26,ATL,vs MIN,1,0,3.73,1,1,0,0,0,0,7.0,3,1,1,1,0,2,0,10,100-65,.206,1.11,0.56
spencer strider,675911,Jul 2,ATL,vs MIA,1,0,3.66,1,1,0,0,0,0,6.2,6,3,2,0,0,1,0,9,109-71,.208,1.11,0.61
spencer strider,675911,Jul 8,ATL,@ TB,1,0,3.44,1,1,0,0,0,0,6.1,4,0,0,0,1,1,0,11,104-72,.206,1.09,0.58
spencer strider,675911,Jul 15,ATL,vs CWS,0,1,3.66,1,1,0,0,0,0,6.0,8,5,5,1,0,0,0,10,97-72,.213,1.10,0.60
spencer strider,675911,Jul 20,ATL,vs AZ,0,0,3.78,1,1,0,0,0,0,6.0,4,4,4,2,1,1,0,13,100-66,.211,1.09,0.64
spencer strider,675911,Jul 26,ATL,@ BOS,0,0,3.73,1,1,0,0,0,0,6.1,6,3,2,2,0,1,0,10,91-64,.213,1.09,0.65
spencer strider,675911,Aug 1,ATL,vs LAA,1,0,3.61,1,1,0,0,0,0,6.2,5,1,1,0,1,2,0,9,110-74,.213,1.09,0.66
spencer strider,675911,Aug 7,ATL,@ PIT,0,1,3.94,1,1,0,0,0,0,2.2,5,6,6,0,0,3,0,3,63-38,.217,1.13,0.66
spencer strider,675911,Aug 12,ATL,@ NYM,1,0,3.75,1,1,0,0,0,0,7.0,3,0,0,0,0,4,0,6,105-66,.213,1.12,0.68
spencer strider,675911,Aug 18,ATL,vs SF,1,0,3.57,1,1,0,0,0,0,7.0,1,0,0,0,1,1,0,10,97-65,.207,1.08,0.68
spencer strider,675911,Aug 25,ATL,@ SF,1,0,3.46,1,1,0,0,0,0,7.0,3,1,1,0,0,1,0,9,94-67,.204,1.06,0.67
spencer strider,675911,Aug 31,ATL,@ LAD,1,0,3.56,1,1,0,0,0,0,6.0,4,4,4,1,0,2,0,9,92-61,.203,1.05,0.69
spencer strider,675911,Sep 6,ATL,vs STL,0,1,3.83,1,1,0,0,0,0,2.2,6,6,6,1,0,3,0,5,65-35,.208,1.09,0.69
spencer strider,675911,Sep 13,ATL,@ PHI,1,0,3.73,1,1,0,0,0,0,7.0,4,1,1,0,0,2,0,9,110-77,.206,1.08,0.65
spencer strider,675911,Sep 19,ATL,vs PHI,1,0,3.73,1,1,0,0,0,0,7.0,4,3,3,1,1,0,0,11,91-68,.205,1.06,0.64
spencer strider,675911,Sep 24,ATL,@ WSH,1,0,3.81,1,1,0,0,0,0,5.2,7,4,4,1,0,1,0,4,95-68,.208,1.07,0.68
john mcmillon,669111,Aug 17,KC,vs SEA,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,2,15-9,.250,1.00,0.00
john mcmillon,669111,Aug 19,KC,@ CHC,0,0,4.50,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,13-8,.143,0.50,0.00
john mcmillon,669111,Aug 22,KC,@ OAK,0,0,3.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,11-8,.100,0.33,0.50
josh winckowski,670174,Mar 30,BOS,vs BAL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,15-12,.200,1.00,2.00
josh winckowski,670174,Apr 1,BOS,vs BAL,0,0,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,2,28-19,.167,0.67,2.50
josh winckowski,670174,Apr 4,BOS,vs PIT,0,0,1.50,1,0,0,0,0,0,3.0,2,1,1,0,0,1,0,3,51-33,.174,0.83,1.60
josh winckowski,670174,Apr 9,BOS,@ DET,0,0,1.29,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,12-7,.154,0.71,1.50
josh winckowski,670174,Apr 10,BOS,@ TB,0,0,1.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,1,28-18,.152,0.67,1.86
josh winckowski,670174,Apr 14,BOS,vs LAA,1,0,1.50,1,0,0,0,0,0,3.0,4,1,1,0,1,1,0,0,45-28,.205,0.92,2.00
josh winckowski,670174,Apr 18,BOS,vs MIN,0,0,1.93,1,0,0,0,0,0,2.0,1,1,1,1,0,1,0,3,28-15,.196,0.93,1.73
josh winckowski,670174,Apr 21,BOS,@ MIL,0,0,1.65,1,0,0,0,0,0,2.1,1,0,0,0,0,1,0,4,41-24,.186,0.92,1.36
josh winckowski,670174,Apr 25,BOS,@ BAL,0,0,1.47,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,1,27-20,.194,0.93,1.11
josh winckowski,670174,Apr 29,BOS,vs CLE,0,0,1.40,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9-7,.186,0.88,1.28
josh winckowski,670174,May 1,BOS,vs TOR,1,0,1.69,1,0,0,0,0,1,2.0,2,2,1,0,0,1,0,1,30-21,.190,0.94,1.35
josh winckowski,670174,May 2,BOS,vs TOR,0,0,1.61,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,7-4,.195,0.94,1.33
josh winckowski,670174,May 6,BOS,@ PHI,0,0,1.57,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,1,9-7,.200,0.96,1.27
josh winckowski,670174,May 10,BOS,@ ATL,0,0,1.50,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,10-7,.193,0.92,1.26
josh winckowski,670174,May 12,BOS,vs STL,0,0,2.55,1,0,0,0,0,1,0.2,4,3,3,1,0,0,0,0,14-9,.226,1.05,1.30
josh winckowski,670174,May 16,BOS,vs SEA,0,0,2.39,1,0,0,0,0,0,1.2,2,0,0,0,0,0,0,1,25-15,.230,1.06,1.38
josh winckowski,670174,May 19,BOS,@ SD,0,0,2.15,1,0,0,0,1,1,3.0,0,0,0,0,0,1,0,2,40-23,.213,0.99,1.42
josh winckowski,670174,May 26,BOS,@ AZ,0,0,2.23,1,0,0,0,0,0,3.0,3,1,1,0,0,0,0,1,34-22,.217,0.99,1.37
josh winckowski,670174,May 31,BOS,vs CIN,0,1,2.14,1,0,0,0,0,1,1.1,3,3,0,1,0,0,0,2,24-17,.228,1.04,1.43
josh winckowski,670174,Jun 1,BOS,vs CIN,0,0,2.08,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,16-9,.223,1.04,1.42
josh winckowski,670174,Jun 3,BOS,vs TB,0,0,2.27,1,0,0,0,0,0,1.0,3,1,1,0,0,0,0,1,16-13,.235,1.09,1.41
josh winckowski,670174,Jun 10,BOS,@ NYY,0,0,2.19,1,0,0,0,0,0,1.1,2,0,0,0,0,0,0,0,12-10,.241,1.11,1.42
josh winckowski,670174,Jun 12,BOS,vs COL,0,0,2.33,1,0,0,0,0,0,1.2,2,1,1,0,0,2,0,1,33-19,.245,1.16,1.37
josh winckowski,670174,Jun 14,BOS,vs COL,0,0,2.43,1,0,0,0,0,0,2.0,1,1,1,0,0,1,0,1,21-17,.242,1.16,1.35
josh winckowski,670174,Jun 18,BOS,vs NYY,0,0,2.38,1,0,0,0,0,0,1.0,0,0,0,0,1,0,0,1,16-10,.237,1.13,1.34
josh winckowski,670174,Jun 19,BOS,@ MIN,0,0,2.34,1,0,0,0,0,0,0.2,2,0,0,0,0,0,0,1,18-14,.244,1.16,1.31
josh winckowski,670174,Jun 24,BOS,@ CWS,0,0,2.84,1,0,0,0,0,0,2.0,5,3,3,3,0,1,0,0,31-21,.259,1.24,1.38
josh winckowski,670174,Jun 28,BOS,vs MIA,0,0,3.02,1,0,0,0,0,0,0.1,1,1,1,0,0,1,0,1,10-5,.262,1.28,1.38
josh winckowski,670174,Jul 1,BOS,@ TOR,0,0,3.28,1,0,0,0,0,0,2.0,4,3,2,1,0,3,0,4,56-34,.269,1.37,1.43
josh winckowski,670174,Jul 6,BOS,vs TEX,1,0,3.14,1,0,0,0,0,0,2.0,0,0,0,0,0,1,1,1,21-15,.261,1.34,1.43
josh winckowski,670174,Jul 9,BOS,vs OAK,0,0,3.20,1,0,0,0,0,0,2.0,5,1,1,1,0,0,0,2,37-25,.271,1.38,1.47
josh winckowski,670174,Jul 14,BOS,@ CHC,0,0,3.14,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,8-6,.267,1.35,1.40
josh winckowski,670174,Jul 19,BOS,@ OAK,0,0,3.02,1,0,0,0,0,0,2.0,3,0,0,0,0,0,0,4,36-25,.270,1.36,1.39
josh winckowski,670174,Jul 22,BOS,vs NYM,0,0,2.96,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,18-10,.270,1.35,1.38
josh winckowski,670174,Jul 23,BOS,vs NYM,0,0,2.93,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,2,9-6,.267,1.34,1.38
josh winckowski,670174,Jul 28,BOS,@ SF,0,0,2.88,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,2,22-15,.270,1.35,1.40
josh winckowski,670174,Jul 30,BOS,@ SF,0,0,2.95,1,0,0,0,0,0,1.2,3,1,1,0,0,0,0,1,19-16,.275,1.36,1.42
josh winckowski,670174,Aug 1,BOS,@ SEA,0,0,2.90,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,19-13,.275,1.37,1.39
josh winckowski,670174,Aug 5,BOS,vs TOR,0,0,2.82,1,0,0,0,0,0,1.2,1,0,0,0,0,0,0,1,17-12,.273,1.35,1.35
josh winckowski,670174,Aug 7,BOS,vs KC,0,0,2.95,1,0,0,0,0,1,0.1,2,1,1,0,0,0,0,0,13-7,.278,1.38,1.33
josh winckowski,670174,Aug 9,BOS,vs KC,0,0,2.90,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,12-10,.275,1.35,1.30
josh winckowski,670174,Aug 10,BOS,vs KC,0,0,2.86,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,18-9,.274,1.37,1.28
josh winckowski,670174,Aug 15,BOS,@ WSH,0,0,2.81,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,20-15,.274,1.36,1.29
josh winckowski,670174,Aug 17,BOS,@ WSH,0,0,3.20,1,0,0,0,0,0,0.2,4,3,3,0,0,0,0,0,19-12,.283,1.41,1.33
josh winckowski,670174,Aug 20,BOS,@ NYY,0,0,3.15,1,1,0,0,0,0,1.0,0,0,0,0,0,1,0,2,21-10,.280,1.40,1.35
josh winckowski,670174,Aug 22,BOS,@ HOU,0,0,3.11,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,21-14,.279,1.41,1.36
josh winckowski,670174,Aug 23,BOS,@ HOU,0,0,3.06,1,0,0,0,1,1,1.0,3,1,0,0,0,0,0,2,25-20,.284,1.43,1.38
josh winckowski,670174,Aug 26,BOS,vs LAD,0,0,3.00,1,0,0,0,0,0,1.1,1,0,0,0,0,1,0,1,20-14,.283,1.43,1.35
josh winckowski,670174,Aug 29,BOS,vs HOU,0,0,3.04,1,0,0,0,0,0,2.0,2,1,1,0,0,1,1,0,36-21,.282,1.44,1.37
josh winckowski,670174,Sep 2,BOS,@ KC,0,0,3.00,1,0,0,0,0,0,1.0,2,0,0,0,0,1,0,0,19-12,.284,1.46,1.31
josh winckowski,670174,Sep 4,BOS,@ TB,0,0,2.96,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,15-8,.281,1.44,1.29
josh winckowski,670174,Sep 5,BOS,@ TB,0,0,2.92,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,29-20,.277,1.43,1.33
josh winckowski,670174,Sep 10,BOS,vs BAL,0,0,2.88,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3,17-13,.274,1.41,1.33
josh winckowski,670174,Sep 12,BOS,vs NYY,0,1,2.95,1,0,0,0,0,0,1.1,1,1,1,0,0,2,0,0,37-24,.274,1.43,1.31
josh winckowski,670174,Sep 16,BOS,@ TOR,0,0,2.92,1,0,0,0,0,0,0.2,0,0,0,0,0,3,0,1,28-13,.272,1.45,1.32
josh winckowski,670174,Sep 18,BOS,@ TEX,1,0,2.88,1,0,0,0,0,0,1.0,0,0,0,0,0,2,0,3,21-11,.269,1.46,1.32
josh winckowski,670174,Sep 23,BOS,vs CWS,0,1,2.93,1,0,0,0,0,0,2.0,2,1,1,1,0,0,0,3,29-21,.269,1.45,1.33
josh winckowski,670174,Sep 26,BOS,vs TB,0,0,2.87,1,0,0,0,0,0,1.2,1,0,0,0,0,0,0,1,22-16,.267,1.43,1.36
josh winckowski,670174,Sep 28,BOS,@ BAL,0,0,2.81,1,0,0,0,0,0,1.2,0,0,0,0,1,0,0,2,23-14,.263,1.40,1.33
owen white,669391,Jun 13,TEX,vs LAA,0,1,13.50,1,0,0,0,0,0,2.0,4,3,3,1,0,1,0,2,36-24,.444,2.50,3.00
max fried,608331,Mar 30,ATL,@ WSH,0,0,2.70,1,1,0,0,0,0,3.1,4,1,1,0,0,0,0,2,43-28,.333,1.20,1.33
max fried,608331,Apr 17,ATL,@ SD,1,0,1.08,1,1,0,0,0,0,5.0,4,0,0,0,0,0,0,4,79-55,.258,0.96,2.00
max fried,608331,Apr 23,ATL,vs HOU,0,0,0.60,1,1,0,0,0,0,6.2,3,0,0,0,0,3,0,5,107-70,.216,0.93,2.33
max fried,608331,Apr 28,ATL,@ NYM,1,0,0.45,1,1,1,1,0,0,5.0,3,0,0,0,0,1,0,7,86-50,.203,0.90,2.45
max fried,608331,May 5,ATL,vs BAL,0,1,2.08,1,1,0,0,0,0,6.0,8,7,5,2,0,2,0,7,104-69,.232,1.08,2.33
max fried,608331,Aug 4,ATL,@ CHC,1,0,1.69,1,1,0,0,0,0,6.0,3,0,0,0,0,0,0,8,72-49,.217,0.97,2.47
max fried,608331,Aug 9,ATL,@ PIT,0,0,2.50,1,1,0,0,0,0,4.0,6,4,4,0,1,1,0,4,79-50,.233,1.06,2.53
max fried,608331,Aug 14,ATL,vs NYY,1,0,2.57,1,1,0,0,0,0,6.0,8,2,2,0,0,1,0,2,83-51,.250,1.12,2.20
max fried,608331,Aug 20,ATL,vs SF,0,0,2.83,1,1,0,0,0,0,5.2,9,3,3,2,0,1,0,6,103-68,.264,1.20,2.14
max fried,608331,Aug 26,ATL,@ SF,1,0,2.85,1,1,0,0,0,0,6.0,6,2,2,1,0,2,0,8,98-58,.262,1.21,2.16
max fried,608331,Sep 1,ATL,@ LAD,1,0,2.52,1,1,0,0,0,0,7.0,3,0,0,0,0,2,0,10,104-65,.250,1.15,2.06
max fried,608331,Sep 7,ATL,vs STL,1,0,2.70,1,1,0,0,0,0,6.0,6,3,3,0,1,2,0,4,103-59,.252,1.17,1.77
max fried,608331,Sep 12,ATL,@ PHI,0,0,2.64,1,1,0,0,0,0,5.0,4,1,1,1,0,2,0,6,87-53,.250,1.17,1.89
michael grove,675627,Apr 3,LAD,vs COL,0,0,6.75,1,1,0,0,0,0,4.0,2,3,3,0,0,2,0,4,63-39,.143,1.00,0.33
michael grove,675627,Apr 9,LAD,@ AZ,0,1,14.73,1,1,0,0,0,0,3.1,12,9,9,0,0,1,0,4,66-40,.400,2.32,0.44
michael grove,675627,Apr 15,LAD,vs CHC,0,0,9.00,1,1,0,0,0,0,5.2,2,1,1,1,0,2,0,6,79-51,.302,1.62,0.53
michael grove,675627,Apr 20,LAD,@ CHC,0,0,8.44,1,1,0,0,0,0,3.0,5,2,2,1,1,2,0,0,67-45,.313,1.75,0.78
michael grove,675627,Jun 3,LAD,vs NYY,0,1,8.14,1,1,0,0,0,0,5.0,4,4,4,2,0,0,0,7,83-59,.291,1.52,0.60
michael grove,675627,Jun 9,LAD,@ PHI,0,0,8.28,1,0,0,0,0,0,4.0,7,4,4,0,0,1,0,2,85-55,.305,1.60,0.61
michael grove,675627,Jun 15,LAD,vs CWS,0,0,8.10,1,1,0,0,0,0,5.0,7,4,4,4,0,1,0,7,92-61,.307,1.60,0.66
michael grove,675627,Jun 23,LAD,vs HOU,0,0,7.59,1,0,0,0,0,0,2.0,0,0,0,0,0,1,0,1,19-14,.295,1.53,0.72
michael grove,675627,Jun 28,LAD,@ COL,0,0,7.54,1,1,0,0,0,0,5.0,8,4,4,0,0,2,0,3,78-50,.307,1.59,0.67
michael grove,675627,Jul 3,LAD,vs PIT,0,0,7.02,1,1,0,0,0,0,4.0,5,1,1,0,1,2,0,3,79-46,.310,1.61,0.76
michael grove,675627,Jul 8,LAD,vs LAA,1,0,6.89,1,0,0,0,0,0,6.0,6,4,4,1,0,1,0,6,79-55,.302,1.55,0.78
michael grove,675627,Jul 18,LAD,@ BAL,1,0,6.40,1,1,0,0,0,0,5.0,5,1,1,0,0,2,0,4,91-63,.299,1.54,0.87
michael grove,675627,Jul 24,LAD,vs TOR,0,0,6.19,1,1,0,0,0,0,4.2,8,2,2,0,0,0,0,6,68-48,.307,1.55,0.88
michael grove,675627,Jul 30,LAD,vs CIN,0,1,6.75,1,1,0,0,0,0,6.0,10,8,8,3,1,1,0,10,96-65,.313,1.58,0.85
michael grove,675627,Aug 5,LAD,@ SD,0,0,6.61,1,1,0,0,0,0,1.1,1,0,0,0,0,0,0,4,20-14,.311,1.56,0.85
michael grove,675627,Sep 23,LAD,vs SF,0,0,6.41,1,0,0,0,0,0,2.0,0,0,0,0,0,1,0,3,37-23,.304,1.53,0.84
michael grove,675627,Sep 26,LAD,@ COL,0,0,6.28,1,0,0,0,0,0,1.1,1,0,0,0,0,0,0,2,19-14,.302,1.51,0.85
ross stripling,548389,Apr 2,SF,@ NYY,0,1,7.20,1,1,0,0,0,0,5.0,6,4,4,3,1,2,0,3,95-57,.300,1.60,0.83
ross stripling,548389,Apr 8,SF,vs KC,0,0,10.80,1,0,0,0,0,0,1.2,4,4,4,2,0,0,0,1,40-23,.345,1.80,1.14
